id,invoice_type,policy_number,coverage_start_date,coverage_end_date,due_date,status,pre_levy_amount,total_amount,refund_date,charge_date
d6091576-dfc0-4cd4-8a91-19cf89ed8869,regular,1304169746,2022-02-16T13:32:37.86014+08:00,2022-03-16T13:32:37.86014+08:00,2022-02-16T13:32:37.86014+08:00,paid,9.99,10,NULL,2022-02-17T12:00:16.794836+08:00
8ced81a5-6a2b-4367-a7b3-443d85383370,regular,324668215,2022-02-17T10:17:30.415302+08:00,2022-03-17T10:17:30.415302+08:00,2022-02-17T10:17:30.415302+08:00,paid,100,100.1,NULL,2022-02-17T12:00:19.341414+08:00
34b9eeb9-3ae0-4054-b85e-8153886b71eb,regular,1092357722,2022-02-16T14:31:12.603067+08:00,2022-03-16T14:31:12.603067+08:00,2022-02-16T14:31:12.603067+08:00,paid,200,200.2,NULL,2022-02-17T12:00:21.741504+08:00
df97d715-f4cb-497f-ac4e-033c635de663,regular,1505118203,2022-02-16T17:29:41.294415+08:00,2022-03-16T17:29:41.294415+08:00,2022-02-16T17:29:41.294415+08:00,paid,200,200.2,NULL,2022-02-17T12:00:23.003712+08:00
c3ac146d-f8bc-4797-a7fc-0c5c36ba8295,regular,428169032,2022-02-16T17:25:07.086347+08:00,2022-03-16T17:25:07.086347+08:00,2022-02-16T17:25:07.086347+08:00,paid,200,200.2,NULL,2022-02-17T12:00:25.435132+08:00
5805fa8e-70a9-4b0d-9f96-b9c6eb360c6e,regular,911244144,2022-02-17T11:05:50.686918+08:00,2022-03-17T11:05:50.686918+08:00,2022-02-17T11:05:50.686918+08:00,paid,200,200.2,NULL,2022-02-17T12:00:27.891259+08:00
93b0b181-188d-47e4-bc82-c6b9810b21ef,regular,49487446,2022-03-26T11:46:36.216919+08:00,2022-04-26T11:46:36.216919+08:00,2022-03-26T11:46:36.216919+08:00,paid,206,206.21,NULL,2022-03-26T12:00:12.525745+08:00
8b00ed06-ece7-4b40-9f40-940bdf7256e4,regular,862399215,2022-03-25T23:45:47.336983+08:00,2022-04-25T23:45:47.336983+08:00,2022-03-25T23:45:47.336983+08:00,paid,400,400.4,NULL,2022-03-26T12:00:15.717655+08:00
23ccd521-d2d9-4f2e-8b84-a88bb1239b10,regular,215961572,2022-02-18T11:56:53.125882+08:00,2022-03-18T11:56:53.125882+08:00,2022-02-18T11:56:53.125882+08:00,paid,48.99,49,NULL,2022-02-18T12:00:28.810057+08:00
6b5add60-b33b-49e9-88ba-7701311ae450,regular,1206204132,2022-02-17T15:33:43.262288+08:00,2022-03-17T15:33:43.262288+08:00,2022-02-17T15:33:43.262288+08:00,paid,100.62,100.72,NULL,2022-02-18T12:00:31.191319+08:00
dff28617-babd-4e69-9b74-4548e524ef8a,regular,816928171,2022-02-18T10:36:49.650969+08:00,2022-03-18T10:36:49.650969+08:00,2022-02-18T10:36:49.650969+08:00,paid,244,244.24,NULL,2022-02-18T12:00:33.917159+08:00
cba3a0b2-4fbb-42e0-a4b5-01ccc98b9691,regular,1243637080,2022-02-18T10:36:49.637857+08:00,2022-03-18T10:36:49.637857+08:00,2022-02-18T10:36:49.637857+08:00,paid,200,200.2,NULL,2022-02-18T12:00:36.302255+08:00
9fb9a033-933e-4861-b355-c80e6ef76d88,regular,12849437,2022-02-17T16:15:08.338799+08:00,2022-03-17T16:15:08.338799+08:00,2022-02-17T16:15:08.338799+08:00,paid,170,170.17,NULL,2022-02-18T12:00:38.505703+08:00
ef9a06f7-aa01-4bb1-813a-43c318d1dc6b,regular,263939440,2021-12-12T11:48:54.840868+08:00,2022-01-12T11:48:54.840868+08:00,2021-12-12T11:48:54.840868+08:00,void,79,79,NULL,NULL
3d8344c9-7e3c-4842-8bc9-0bf23bc117c7,regular,572280743,2022-03-22T11:13:09.989451+08:00,2022-04-22T11:13:09.989451+08:00,2022-03-22T11:13:09.989451+08:00,free,0,0,NULL,NULL
8051ffce-5b91-48a1-94db-98b73f1bda40,regular,877488980,2022-03-25T12:37:49.404777+08:00,2022-04-25T12:37:49.404777+08:00,2022-03-25T12:37:49.404777+08:00,open,49,49,NULL,NULL
e22eec7b-8233-41eb-9a83-f39f4a583b3c,regular,1373123586,2022-02-18T09:31:16.115399+08:00,2022-03-18T09:31:16.115399+08:00,2022-02-18T09:31:16.115399+08:00,open,79,79,NULL,NULL
65e7c3d8-4f59-4788-a47d-7eb9beed9598,regular,1688676337,2022-02-17T18:36:16.329903+08:00,2022-03-17T18:36:16.329903+08:00,2022-02-17T18:36:16.329903+08:00,open,79,79,NULL,NULL
220ea7e6-09ec-4ef3-9a16-2fe97ab1f6fb,regular,71728323,2022-03-25T17:28:59.873692+08:00,2022-04-25T17:28:59.873692+08:00,2022-03-25T17:28:59.873692+08:00,paid,290,290.29,NULL,2022-03-26T12:00:03.408749+08:00
93d5b759-c9c9-4df0-80e4-5f84e5cd51a8,regular,1550262842,2022-03-25T19:29:23.733021+08:00,2022-04-25T19:29:23.733021+08:00,2022-03-25T19:29:23.733021+08:00,paid,141,141.14,NULL,2022-03-26T12:00:06.121235+08:00
c4af013e-31f0-4b1e-9aed-6837717d6e0e,regular,189544793,2022-03-25T23:45:47.307558+08:00,2022-04-25T23:45:47.307558+08:00,2022-03-25T23:45:47.307558+08:00,paid,200,200.2,NULL,2022-03-26T12:00:18.328561+08:00
c2fc530a-9a98-4b57-96ea-0c3c246cc8d4,regular,1066947315,2022-02-17T18:23:58.462049+08:00,2022-03-17T18:23:58.462049+08:00,2022-02-17T18:23:58.462049+08:00,open,49,49,NULL,NULL
4fb4488c-a4b1-4cdc-8e52-693ae925cc21,regular,4145729,2022-02-17T18:23:57.987974+08:00,2022-03-17T18:23:57.987974+08:00,2022-02-17T18:23:57.987974+08:00,open,49,49,NULL,NULL
f011195e-efaa-4723-b834-45f49bbdebf6,regular,1157320076,2022-02-17T12:17:58.451078+08:00,2022-03-17T12:17:58.451078+08:00,2022-02-17T12:17:58.451078+08:00,paid,97,97.08,NULL,2022-02-18T12:00:05.58513+08:00
a055a496-82b0-45c6-9b6c-5168ec9b8bd2,regular,120609504,2022-02-17T12:33:07.383547+08:00,2022-03-17T12:33:07.383547+08:00,2022-02-17T12:33:07.383547+08:00,paid,9.99,10,NULL,2022-02-18T12:00:08.408057+08:00
d9bc5e9f-ce12-4829-bca3-a30dd860f491,regular,132217734,2022-02-17T17:44:56.449346+08:00,2022-03-17T17:44:56.449346+08:00,2022-02-17T17:44:56.449346+08:00,paid,119,119.1,NULL,2022-02-18T12:00:12.079326+08:00
a675d256-f5be-483b-8296-92439785c4bb,regular,1519155598,2022-02-17T17:38:52.858146+08:00,2022-03-17T17:38:52.858146+08:00,2022-02-17T17:38:52.858146+08:00,paid,48.99,49,NULL,2022-02-18T12:00:14.508854+08:00
e6ed3eb5-6d0d-4cc5-9093-4319a5136382,regular,1118504699,2022-02-17T18:28:24.345689+08:00,2022-03-17T18:28:24.345689+08:00,2022-02-17T18:28:24.345689+08:00,paid,145,145.14,NULL,2022-02-18T12:00:16.867846+08:00
fe647007-6ae7-4b4e-a2af-ee787cf0730f,regular,2087650060,2022-02-18T10:25:47.529181+08:00,2022-03-18T10:25:47.529181+08:00,2022-02-18T10:25:47.529181+08:00,paid,46,46.05,NULL,2022-02-18T12:00:19.231441+08:00
30c152e9-b427-4f20-a827-c5dfd4f7c3c3,regular,235410072,2022-02-18T10:35:54.294681+08:00,2022-03-18T10:35:54.294681+08:00,2022-02-18T10:35:54.294681+08:00,paid,55,55.06,NULL,2022-02-18T12:00:21.593157+08:00
220d65bd-3a54-4e11-ba46-9e928c300f18,regular,1217338858,2022-02-18T10:43:27.682296+08:00,2022-03-18T10:43:27.682296+08:00,2022-02-18T10:43:27.682296+08:00,paid,57,57.06,NULL,2022-02-18T12:00:24.023964+08:00
695cb79d-149d-4afc-badf-7ae6569de094,regular,127544578,2022-02-18T11:31:30.482358+08:00,2022-03-18T11:31:30.482358+08:00,2022-02-18T11:31:30.482358+08:00,paid,48.99,49,NULL,2022-02-18T12:00:26.422992+08:00
f37f66a6-66d1-4d82-b1e0-cefa8f75e907,regular,1272347386,2022-02-18T11:10:27.95463+08:00,2022-03-18T11:10:27.95463+08:00,2022-02-18T11:10:27.95463+08:00,free,0,0,NULL,NULL
fd875139-7e6a-4fbc-9d87-53807e9e51c9,regular,1643643389,2022-02-18T18:33:50.25578+08:00,2023-02-18T18:33:50.25578+08:00,2022-02-18T18:33:50.25578+08:00,open,420,420,NULL,NULL
4a2ceccd-3b7b-4bf2-9c00-fbc2f8771763,regular,1384779629,2022-03-25T14:25:54.448433+08:00,2022-04-25T14:25:54.448433+08:00,2022-03-25T14:25:54.448433+08:00,paid,200,200.2,NULL,2022-03-26T12:00:20.843361+08:00
c1ade81d-9899-4f41-8b6f-717620ccb589,regular,263939440,2021-09-12T11:48:54.840868+08:00,2021-10-12T11:48:54.840868+08:00,2021-09-12T11:48:54.840868+08:00,void,79,79,NULL,NULL
ebef9166-af0b-423c-be2e-a73f81124f7e,regular,1259693355,2022-02-19T00:37:56.368793+08:00,2022-03-19T00:37:56.368793+08:00,2022-02-19T00:37:56.368793+08:00,paid,276,276.28,NULL,2022-02-19T12:00:11.922267+08:00
ea18dfb2-d8bb-463e-b1f1-193e688cac26,regular,158664474,2022-02-19T02:12:03.705096+08:00,2022-03-19T02:12:03.705096+08:00,2022-02-19T02:12:03.705096+08:00,paid,48.99,49,NULL,2022-02-19T12:00:14.381171+08:00
c9ac6341-e677-4e16-b255-27cc961cdfe7,regular,974288169,2022-02-19T11:27:58.854025+08:00,2022-03-19T11:27:58.854025+08:00,2022-02-19T11:27:58.854025+08:00,paid,167,167.14,NULL,2022-02-19T12:00:16.594627+08:00
89b134c2-3f04-4a29-8157-af1595dfe565,regular,197199258,2022-02-19T11:27:59.11026+08:00,2022-03-19T11:27:59.11026+08:00,2022-02-19T11:27:59.11026+08:00,paid,100,100.08,NULL,2022-02-19T12:00:17.799895+08:00
9ab9db92-5445-47c4-9b36-2c8147fa0f1e,regular,1162429555,2022-02-18T19:06:50.49582+08:00,2022-03-18T19:06:50.49582+08:00,2022-02-18T19:06:50.49582+08:00,paid,297,297.3,NULL,2022-02-19T12:00:21.099289+08:00
bf120d2b-84e1-40d6-be42-3ddf35885f5d,regular,998397921,2022-02-18T19:12:18.294014+08:00,2022-03-18T19:12:18.294014+08:00,2022-02-18T19:12:18.294014+08:00,paid,189,189.19,NULL,2022-02-19T12:00:23.391169+08:00
3d8385c4-c0d4-49ca-b56a-da0aff7d7562,regular,408158412,2022-02-18T12:03:22.800638+08:00,2023-02-18T12:03:22.800638+08:00,2022-02-18T12:03:22.800638+08:00,open,948,948,NULL,NULL
b206f150-5fbf-4701-b120-a39bb1936c02,regular,1223127129,2022-02-18T12:02:20.902116+08:00,2023-02-18T12:02:20.902116+08:00,2022-02-18T12:02:20.902116+08:00,open,948,948,NULL,NULL
0cfeba32-7875-496b-88ce-32f9b30ca605,regular,1321084410,2022-02-18T15:42:38.094625+08:00,2022-03-18T15:42:38.094625+08:00,2022-02-18T15:42:38.094625+08:00,paid,207,207.21,NULL,2022-02-19T12:00:04.111899+08:00
825c0832-36d1-437f-a6ec-683545ba4fbc,regular,21713904,2022-02-19T11:37:05.198566+08:00,2022-03-19T11:37:05.198566+08:00,2022-02-19T11:37:05.198566+08:00,paid,189,189.19,NULL,2022-02-19T12:00:06.591041+08:00
1391cd99-aa25-40cb-977d-a8c043c4a403,regular,544477118,2022-02-18T16:16:04.18953+08:00,2022-03-18T16:16:04.18953+08:00,2022-02-18T16:16:04.18953+08:00,paid,149,149.15,NULL,2022-02-19T12:00:09.538816+08:00
7add39d3-4aa7-4011-827e-715d937992bd,ad-hoc,1830898910,2021-11-05T10:04:02.308802+08:00,2021-12-05T10:04:02.308802+08:00,2021-11-05T10:04:02.308802+08:00,paid,240,240.24,NULL,2022-03-22T11:31:14.426934+08:00
60511d6a-7619-4e0c-8165-61770414b928,ad-hoc,1830898910,2021-12-05T10:04:02.308802+08:00,2022-01-05T10:04:02.308802+08:00,2021-12-05T10:04:02.308802+08:00,paid,240,240.24,NULL,2022-03-22T11:31:12.315099+08:00
a96d1fed-ab11-4414-b40d-4f3254b964ec,ad-hoc,1830898910,2022-01-05T10:04:02.308802+08:00,2022-02-05T10:04:02.308802+08:00,2022-01-05T10:04:02.308802+08:00,paid,240,240.24,NULL,2022-03-22T11:31:10.136386+08:00
e2dbf98d-8729-4604-b277-eef6c072091f,ad-hoc,1830898910,2022-02-05T10:04:02.308802+08:00,2022-03-05T10:04:02.308802+08:00,2022-02-05T10:04:02.308802+08:00,paid,240,240.24,NULL,2022-03-22T11:31:07.855423+08:00
9dcb9d0f-b99c-41f0-92f7-063ac52c248a,regular,816673366,2022-02-20T10:29:21.819328+08:00,2022-03-20T10:29:21.819328+08:00,2022-02-20T10:29:21.819328+08:00,paid,497,497.5,NULL,2022-02-20T12:00:05.873189+08:00
2fa27f78-fe64-49e9-ba47-ce8e527387c8,regular,1172248693,2022-02-19T17:45:10.94766+08:00,2022-03-19T17:45:10.94766+08:00,2022-02-19T17:45:10.94766+08:00,paid,175,175.15,NULL,2022-02-20T12:00:08.33856+08:00
924a62ab-f0b9-49da-bcea-c9f31e524da0,regular,579566386,2022-02-19T15:19:06.237753+08:00,2022-03-19T15:19:06.237753+08:00,2022-02-19T15:19:06.237753+08:00,paid,200,200.2,NULL,2022-02-20T12:00:10.980449+08:00
1b3162a7-ef9b-44c9-a9ad-50f566c0ef5a,regular,1001527691,2022-02-19T16:14:48.26546+08:00,2022-03-19T16:14:48.26546+08:00,2022-02-19T16:14:48.26546+08:00,paid,297,297.3,NULL,2022-02-20T12:00:13.290439+08:00
3d47ce33-a320-41b8-9e82-3687c1f676b7,regular,677803265,2022-02-20T10:38:53.326928+08:00,2022-03-20T10:38:53.326928+08:00,2022-02-20T10:38:53.326928+08:00,paid,200,200.2,NULL,2022-02-20T12:00:15.673686+08:00
d40100d0-1801-497e-8a35-e725f5598502,regular,165424146,2022-02-20T11:56:19.684374+08:00,2022-03-20T11:56:19.684374+08:00,2022-02-20T11:56:19.684374+08:00,paid,48.99,49,NULL,2022-02-20T12:00:16.870147+08:00
065c8a94-f390-42b8-a189-b079e9f28884,regular,674643435,2022-02-20T11:56:53.430804+08:00,2022-03-20T11:56:53.430804+08:00,2022-02-20T11:56:53.430804+08:00,paid,200,200.2,NULL,2022-02-20T12:00:19.214651+08:00
27a3c489-1316-42a9-a829-45f77ae4ee0f,regular,1994417631,2022-02-20T11:51:43.114231+08:00,2022-03-20T11:51:43.114231+08:00,2022-02-20T11:51:43.114231+08:00,paid,200,200.2,NULL,2022-02-20T12:00:21.581938+08:00
754cd472-6c96-4db6-b68a-09146ea46a84,regular,1555376225,2022-02-19T17:07:11.332556+08:00,2022-03-19T17:07:11.332556+08:00,2022-02-19T17:07:11.332556+08:00,paid,25.54,25.57,NULL,2022-02-20T12:00:26.798589+08:00
2dc21ec4-c2f8-45c5-ad8f-54ab3fe4113a,regular,990346398,2022-02-19T18:39:50.377762+08:00,2022-03-19T18:39:50.377762+08:00,2022-02-19T18:39:50.377762+08:00,paid,198,198.2,NULL,2022-02-20T12:00:29.257081+08:00
fe04af3b-fe01-46a0-98a8-d9b22afc43e8,regular,2065317459,2022-02-19T18:51:32.755401+08:00,2022-03-19T18:51:32.755401+08:00,2022-02-19T18:51:32.755401+08:00,paid,181,181.18,NULL,2022-02-20T12:00:31.468965+08:00
fabe72a1-2e5c-4384-ae71-50acea02d955,regular,1686728234,2022-02-21T10:12:42.106724+08:00,2022-03-21T10:12:42.106724+08:00,2022-02-21T10:12:42.106724+08:00,paid,200,200.2,NULL,2022-02-21T12:00:24.400324+08:00
f5eff970-8eec-4e6f-b2e7-468a49bf6b3f,regular,996090758,2022-02-20T17:50:17.997717+08:00,2022-03-20T17:50:17.997717+08:00,2022-02-20T17:50:17.997717+08:00,paid,198,198.2,NULL,2022-02-21T12:00:25.672621+08:00
90bc895e-304e-4106-a19d-e4c973e43c45,regular,917840824,2022-02-20T12:33:08.066418+08:00,2022-03-20T12:33:08.066418+08:00,2022-02-20T12:33:08.066418+08:00,paid,7.35,7.36,NULL,2022-02-21T12:00:29.889856+08:00
747e2dea-3207-4e7e-8691-67656c3cd3ea,regular,1025931080,2022-02-20T16:42:26.076639+08:00,2022-03-20T16:42:26.076639+08:00,2022-02-20T16:42:26.076639+08:00,paid,100,100.1,NULL,2022-02-21T12:00:31.941359+08:00
dc0d442e-2dc0-42ca-b6a1-3bc6cc696932,regular,1403917788,2022-02-20T13:06:54.407064+08:00,2022-03-20T13:06:54.407064+08:00,2022-02-20T13:06:54.407064+08:00,paid,200,200.2,NULL,2022-02-21T12:00:34.071169+08:00
95d70896-e3e4-46cc-8fcc-f4afaba15ebc,regular,1586523569,2022-02-20T17:39:46.443116+08:00,2022-03-20T17:39:46.443116+08:00,2022-02-20T17:39:46.443116+08:00,paid,392,392.39,NULL,2022-02-21T12:00:35.094292+08:00
a303db98-803d-4922-8fe2-7d228b775594,regular,1197354557,2022-02-21T11:08:35.499639+08:00,2022-03-21T11:08:35.499639+08:00,2022-02-21T11:08:35.499639+08:00,paid,48.99,49,NULL,2022-02-21T12:00:36.19003+08:00
6c2f114d-b600-4686-9cc3-51d6b0ef89c6,ad-hoc,1830898910,2022-03-05T10:04:02.308802+08:00,2022-04-05T10:04:02.308802+08:00,2022-03-05T10:04:02.308802+08:00,paid,240,240.24,NULL,2022-03-22T11:31:05.655287+08:00
c427f9e9-71e2-4438-870c-58d3f9cc6cd7,regular,1076712314,2022-03-26T15:52:09.335126+08:00,2022-04-26T15:52:09.335126+08:00,2022-03-26T15:52:09.335126+08:00,paid,577.5,578.08,NULL,2022-03-26T15:54:13.280825+08:00
529e0a6a-88b7-4fa9-9b8d-c00218d98bdb,regular,290658557,2022-02-20T19:02:43.281276+08:00,2022-03-20T19:02:43.281276+08:00,2022-02-20T19:02:43.281276+08:00,open,39,39,NULL,NULL
de70eac0-7334-4a33-b189-8a3427a28caf,regular,2071136531,2022-02-20T19:00:52.213012+08:00,2022-03-20T19:00:52.213012+08:00,2022-02-20T19:00:52.213012+08:00,open,39,39,NULL,NULL
ee760896-64d6-48fb-bd6f-075168efdcaf,regular,1280604578,2022-02-20T18:59:01.461316+08:00,2022-03-20T18:59:01.461316+08:00,2022-02-20T18:59:01.461316+08:00,open,39,39,NULL,NULL
bf967510-9d12-4a3e-b8e0-e69f787f8e8b,regular,1855745780,2022-02-20T18:57:44.589446+08:00,2022-03-20T18:57:44.589446+08:00,2022-02-20T18:57:44.589446+08:00,open,39,39,NULL,NULL
003d1b86-ee06-4aa9-910e-2cc55d25f41f,regular,1582778311,2022-03-26T18:19:17.033803+08:00,2022-04-26T18:19:17.033803+08:00,2022-03-26T18:19:17.033803+08:00,open,49,49,NULL,NULL
d38b7b38-a17b-4175-81de-a38b267a40e1,regular,2117744133,2022-03-26T17:20:09.384278+08:00,2022-04-26T17:20:09.384278+08:00,2022-03-26T17:20:09.384278+08:00,paid,86.01,86.1,NULL,2022-03-27T12:00:01.821737+08:00
dddc44e0-c2f2-4eb9-ae8d-7568d0df1d41,regular,210190562,2022-02-20T15:23:51.063949+08:00,2022-03-20T15:23:51.063949+08:00,2022-02-20T15:23:51.063949+08:00,paid,64,64.06,NULL,2022-02-21T12:00:03.154706+08:00
25374801-c87a-4f67-857d-33966de4ab45,regular,384388931,2022-02-20T21:33:13.026223+08:00,2022-03-20T21:33:13.026223+08:00,2022-02-20T21:33:13.026223+08:00,paid,540,540.54,NULL,2022-02-21T12:00:05.389361+08:00
b6a42734-e31e-4ef8-b658-e7317e108095,regular,1544445816,2022-02-20T15:05:12.460205+08:00,2022-03-20T15:05:12.460205+08:00,2022-02-20T15:05:12.460205+08:00,paid,48.99,49,NULL,2022-02-21T12:00:07.647344+08:00
a66515d6-2754-43d4-a5e6-5851e38d0816,regular,1767522070,2022-02-20T17:11:27.864144+08:00,2022-03-20T17:11:27.864144+08:00,2022-02-20T17:11:27.864144+08:00,paid,182,182.18,NULL,2022-02-21T12:00:09.71631+08:00
c8c8cd5f-c9f6-4f59-bc36-e4b47984db2d,regular,990847295,2022-02-20T15:54:22.120119+08:00,2022-03-20T15:54:22.120119+08:00,2022-02-20T15:54:22.120119+08:00,paid,35,35.04,NULL,2022-02-21T12:00:11.72095+08:00
34974090-eec3-47b0-9c5a-3c16d4a5c5c4,regular,132457985,2022-02-20T17:51:04.467861+08:00,2022-03-20T17:51:04.467861+08:00,2022-02-20T17:51:04.467861+08:00,paid,9.99,10,NULL,2022-02-21T12:00:13.96672+08:00
02ceba3b-a3e6-4d37-b45f-2400ab540d00,regular,1086469999,2022-02-20T17:52:10.706627+08:00,2022-03-20T17:52:10.706627+08:00,2022-02-20T17:52:10.706627+08:00,paid,223,223.22,NULL,2022-02-21T12:00:16.157372+08:00
c9c6587b-f3b0-449e-b07e-c34b6201bdbd,regular,1271875487,2022-02-20T17:52:10.699963+08:00,2022-03-20T17:52:10.699963+08:00,2022-02-20T17:52:10.699963+08:00,paid,200,200.2,NULL,2022-02-21T12:00:18.198534+08:00
44cd716d-fb11-4c17-b823-460feb6b5714,regular,105805219,2022-02-20T18:07:21.936472+08:00,2022-03-20T18:07:21.936472+08:00,2022-02-20T18:07:21.936472+08:00,paid,200,200.2,NULL,2022-02-21T12:00:20.250388+08:00
fd19a622-46d4-4eb4-90af-86e32540bfe8,regular,272052244,2022-02-20T18:22:12.020307+08:00,2022-03-20T18:22:12.020307+08:00,2022-02-20T18:22:12.020307+08:00,paid,48.99,49,NULL,2022-02-21T12:00:22.430459+08:00
eea1d01e-77d3-435b-aeec-0c883d139a17,regular,1627142080,2022-03-26T15:48:53.596579+08:00,2022-04-26T15:48:53.596579+08:00,2022-03-26T15:48:53.596579+08:00,paid,48.99,49,NULL,2022-03-27T12:00:04.426015+08:00
791c5543-1f68-4835-b958-d69d2fc9af30,regular,1357147771,2022-02-20T17:08:11.173517+08:00,2022-03-20T17:08:11.173517+08:00,2022-02-20T17:08:11.173517+08:00,paid,100.65,100.75,NULL,2022-02-21T12:22:27.370574+08:00
a2352da2-85af-4531-8118-26185effabdc,regular,1400064695,2022-03-27T10:52:30.308769+08:00,2022-04-27T10:52:30.308769+08:00,2022-03-27T10:52:30.308769+08:00,paid,320,320.32,NULL,2022-03-27T12:00:05.91881+08:00
768fd76f-ef7f-43cf-9f91-f9b7c3bcf38d,regular,615341509,2022-03-27T11:53:22.514893+08:00,2022-04-27T11:53:22.514893+08:00,2022-03-27T11:53:22.514893+08:00,paid,48.99,49,NULL,2022-03-27T12:00:08.461469+08:00
6fab0587-f4e3-463c-a225-45ba19d5900b,regular,781265578,2022-03-27T14:55:40.498158+08:00,2022-04-27T14:55:40.498158+08:00,2022-03-27T14:55:40.498158+08:00,paid,9.99,10,NULL,2022-03-28T12:00:17.153629+08:00
4aede7c5-8b1c-421b-b659-64d1516ec9eb,regular,339421042,2022-02-21T18:36:03.616972+08:00,2022-03-21T18:36:03.616972+08:00,2022-02-21T18:36:03.616972+08:00,paid,78.59,78.67,NULL,2022-02-22T12:00:04.727336+08:00
dbaf7de1-e4bc-4101-8a93-d40e33af995d,regular,422458361,2022-02-21T15:04:47.320939+08:00,2022-03-21T15:04:47.320939+08:00,2022-02-21T15:04:47.320939+08:00,paid,156,156.16,NULL,2022-02-22T12:00:05.934967+08:00
c8b32ad0-fb39-4b8d-9f3f-afd1ef58dcbd,regular,573070004,2022-02-21T14:38:41.062924+08:00,2022-03-21T14:38:41.062924+08:00,2022-02-21T14:38:41.062924+08:00,paid,48.99,49,NULL,2022-02-22T12:00:08.177671+08:00
586b2e3f-498c-4b2e-b1dd-934eff5225ec,regular,1723143764,2022-02-21T16:46:45.700032+08:00,2022-03-21T16:46:45.700032+08:00,2022-02-21T16:46:45.700032+08:00,paid,200,200.2,NULL,2022-02-22T12:00:10.780859+08:00
11899c05-2e31-40a0-a27a-31acd1408ec1,regular,142875111,2022-03-27T12:03:48.529382+08:00,2022-04-27T12:03:48.529382+08:00,2022-03-27T12:03:48.529382+08:00,paid,200,200.2,NULL,2022-03-28T12:00:19.778042+08:00
07e4931c-6404-484c-9419-3130c73d68f4,regular,900757444,2022-02-21T12:38:33.393104+08:00,2022-03-21T12:38:33.393104+08:00,2022-02-21T12:38:33.393104+08:00,open,39,39,NULL,NULL
a502f423-cf84-4aac-ba8b-068aac9764cf,regular,418907253,2022-02-21T12:11:35.616428+08:00,2022-03-21T12:11:35.616428+08:00,2022-02-21T12:11:35.616428+08:00,paid,48.99,49,NULL,2022-02-22T12:00:02.217107+08:00
f28c7f1e-0aa1-4831-a5c0-2e15455fd528,regular,1618018831,2022-02-17T13:52:05.816589+08:00,2022-03-17T13:52:05.816589+08:00,2022-02-17T13:52:05.816589+08:00,free,0,0,NULL,NULL
5a7d5322-e2d3-42e5-ad46-4d17fe39466b,regular,591995,2022-02-22T14:39:46.620915+08:00,2022-03-22T14:39:46.620915+08:00,2022-02-22T14:39:46.620915+08:00,refunded,250,250.25,2022-04-07T14:10:08.243948+08:00,2022-02-23T12:00:24.283906+08:00
0756913d-6936-488a-b5f4-523f8ef03bd2,regular,720655057,2022-02-23T10:37:34.424653+08:00,2022-03-23T10:37:34.424653+08:00,2022-02-23T10:37:34.424653+08:00,paid,368.75,369.12,NULL,2022-02-23T12:00:03.03468+08:00
34777fed-05d1-48ae-ab9e-24282652827a,regular,1067016559,2022-02-23T10:52:30.313181+08:00,2022-03-23T10:52:30.313181+08:00,2022-02-23T10:52:30.313181+08:00,paid,223,223.22,NULL,2022-02-23T12:00:05.493726+08:00
2787ab53-452b-48ea-a926-5c68211eb256,regular,473380501,2022-02-22T20:27:21.260735+08:00,2022-03-22T20:27:21.260735+08:00,2022-02-22T20:27:21.260735+08:00,paid,9.99,10,NULL,2022-02-23T12:00:07.954561+08:00
ab6466a1-41d5-4023-b424-f0da74d0b2c9,regular,821257037,2022-02-23T00:30:40.53723+08:00,2022-03-23T00:30:40.53723+08:00,2022-02-23T00:30:40.53723+08:00,paid,48.99,49,NULL,2022-02-23T12:00:09.22725+08:00
893d5231-c12c-4a82-b977-ecd74e80e033,regular,536571098,2022-02-23T00:29:29.224902+08:00,2022-03-23T00:29:29.224902+08:00,2022-02-23T00:29:29.224902+08:00,paid,134.41,134.54,NULL,2022-02-23T12:00:11.577382+08:00
05cca811-79a8-45e4-a1c6-26672342458e,regular,68367408,2022-02-22T14:33:07.671539+08:00,2022-03-22T14:33:07.671539+08:00,2022-02-22T14:33:07.671539+08:00,paid,9.99,10,NULL,2022-02-23T12:00:13.669365+08:00
c759236c-8268-439e-bae0-b85e764bd66e,regular,1308375326,2022-02-22T14:49:23.987101+08:00,2022-03-22T14:49:23.987101+08:00,2022-02-22T14:49:23.987101+08:00,paid,48.99,49,NULL,2022-02-23T12:00:15.790333+08:00
3ad74371-36c2-42b9-9833-b2e4156cf623,regular,1598710173,2022-02-22T17:20:22.926742+08:00,2022-03-22T17:20:22.926742+08:00,2022-02-22T17:20:22.926742+08:00,paid,182,182.18,NULL,2022-02-23T12:00:17.878666+08:00
e41714eb-fa59-49d2-bcd3-59821667d01c,regular,1079255387,2022-02-22T14:33:07.658174+08:00,2022-03-22T14:33:07.658174+08:00,2022-02-22T14:33:07.658174+08:00,paid,295,295.3,NULL,2022-02-23T12:00:20.072764+08:00
3fe4e209-98a2-4321-9ed5-715abb57d747,regular,949424932,2022-02-23T10:21:40.631753+08:00,2022-03-23T10:21:40.631753+08:00,2022-02-23T10:21:40.631753+08:00,paid,64.21,64.27,NULL,2022-02-23T12:00:22.166927+08:00
